FullGeoName,Year,Travel status,County,Count,Legend,Notes
"CO, Boulder",2015,Travel associated,08013,1 to 4,1 to 4,"CO, Boulder County"
"CO, Douglas",2015,Travel associated,08035,1 to 4,1 to 4,"CO, Douglas County"
"CO, Eagle",2015,Travel associated,08037,1 to 4,1 to 4,"CO, Eagle County"
"CO, El Paso",2015,Travel associated,08041,1 to 4,1 to 4,"CO, El Paso County"
"CO, Jefferson",2015,Travel associated,08059,1 to 4,1 to 4,"CO, Jefferson County"
"CO, La Plata",2015,Travel associated,08067,1 to 4,1 to 4,"CO, La Plata County"
"CO, Larimer",2015,Travel associated,08069,1 to 4,1 to 4,"CO, Larimer County"
"CT, Fairfield",2015,Travel associated,09001,1 to 4,1 to 4,"CT, Fairfield County"
"CT, Hartford",2015,Travel associated,09003,1 to 4,1 to 4,"CT, Hartford County"
"CT, New Haven",2015,Travel associated,09009,1 to 4,1 to 4,"CT, New Haven County"
"DE, New Castle",2015,Travel associated,10003,1 to 4,1 to 4,"DE, New Castle County"
"FL, Alachua",2015,Travel associated,12001,1 to 4,1 to 4,"FL, Alachua County"
"FL, Clay",2015,Travel associated,12019,1 to 4,1 to 4,"FL, Clay County"
"FL, Collier",2015,Travel associated,12021,1 to 4,1 to 4,"FL, Collier County"
"FL, Duval",2015,Travel associated,12031,1 to 4,1 to 4,"FL, Duval County"
"FL, Flagler",2015,Travel associated,12035,1 to 4,1 to 4,"FL, Flagler County"
"FL, Hernando",2015,Travel associated,12053,1 to 4,1 to 4,"FL, Hernando County"
"FL, Lee",2015,Travel associated,12071,1 to 4,1 to 4,"FL, Lee County"
"FL, Monroe",2015,Travel associated,12087,1 to 4,1 to 4,"FL, Monroe County"
"FL, Orange",2015,Travel associated,12095,1 to 4,1 to 4,"FL, Orange County"
"FL, Osceola",2015,Travel associated,12097,1 to 4,1 to 4,"FL, Osceola County"
"FL, Pinellas",2015,Travel associated,12103,1 to 4,1 to 4,"FL, Pinellas County"
"FL, St Johns",2015,Travel associated,12109,1 to 4,1 to 4,"FL, St. Johns County"
"FL, St Lucie",2015,Travel associated,12111,1 to 4,1 to 4,"FL, St. Lucie County"
"FL, Seminole",2015,Travel associated,12117,1 to 4,1 to 4,"FL, Seminole County"
"GA, Bulloch",2015,Travel associated,13031,1 to 4,1 to 4,"GA, Bulloch County"
"GA, Cherokee",2015,Travel associated,13057,1 to 4,1 to 4,"GA, Cherokee County"
"GA, Columbia",2015,Travel associated,13073,1 to 4,1 to 4,"GA, Columbia County"
"HI, Maui",2015,Travel associated,15009,1 to 4,1 to 4,"HI, Maui County"
"ID, Ada",2015,Travel associated,16001,1 to 4,1 to 4,"ID, Ada County"
"ID, Canyon",2015,Travel associated,16027,1 to 4,1 to 4,"ID, Canyon County"
"ID, Teton",2015,Travel associated,16081,1 to 4,1 to 4,"ID, Teton County"
"IL, Champaign",2015,Travel associated,17019,1 to 4,1 to 4,"IL, Champaign County"
"IL, Du Page",2015,Travel associated,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Kendall",2015,Travel associated,17093,1 to 4,1 to 4,"IL, Kendall County"
"IL, Lake",2015,Travel associated,17097,1 to 4,1 to 4,"IL, Lake County"
"IL, La Salle",2015,Travel associated,17099,1 to 4,1 to 4,"IL, LaSalle County"
"IL, Mchenry",2015,Travel associated,17111,1 to 4,1 to 4,"IL, McHenry County"
"IL, Sangamon",2015,Travel associated,17167,1 to 4,1 to 4,"IL, Sangamon County"
"IA, Buchanan",2015,Travel associated,19019,1 to 4,1 to 4,"IA, Buchanan County"
"IA, Carroll",2015,Travel associated,19027,1 to 4,1 to 4,"IA, Carroll County"
"IA, Polk",2015,Travel associated,19153,1 to 4,1 to 4,"IA, Polk County"
"IA, Sioux",2015,Travel associated,19167,1 to 4,1 to 4,"IA, Sioux County"
"KS, Douglas",2015,Travel associated,20045,1 to 4,1 to 4,"KS, Douglas County"
"KS, Johnson",2015,Travel associated,20091,1 to 4,1 to 4,"KS, Johnson County"
"KS, Reno",2015,Travel associated,20155,1 to 4,1 to 4,"KS, Reno County"
"KS, Shawnee",2015,Travel associated,20177,1 to 4,1 to 4,"KS, Shawnee County"
"KY, Campbell",2015,Travel associated,21037,1 to 4,1 to 4,"KY, Campbell County"
"LA, Beauregard Parish",2015,Travel associated,22011,1 to 4,1 to 4,"LA, Beauregard Parish"
"LA, Caddo Parish",2015,Travel associated,22017,1 to 4,1 to 4,"LA, Caddo Parish"
"LA, Jefferson Parish",2015,Travel associated,22051,1 to 4,1 to 4,"LA, Jefferson Parish"
"LA, Orleans Parish",2015,Travel associated,22071,1 to 4,1 to 4,"LA, Orleans Parish"
"ME, Cumberland",2015,Travel associated,23005,1 to 4,1 to 4,"ME, Cumberland County"
"ME, Hancock",2015,Travel associated,23009,1 to 4,1 to 4,"ME, Hancock County"
"ME, Lincoln",2015,Travel associated,23015,1 to 4,1 to 4,"ME, Lincoln County"
"MD, Anne Arundel",2015,Travel associated,24003,1 to 4,1 to 4,"MD, Anne Arundel County"
"MD, Montgomery",2015,Travel associated,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MD, Baltimore City",2015,Travel associated,24510,1 to 4,1 to 4,"MD, Baltimore City"
"MA, Barnstable",2015,Travel associated,25001,1 to 4,1 to 4,"MA, Barnstable County"
"MA, Hampden",2015,Travel associated,25013,1 to 4,1 to 4,"MA, Hampden County"
"MA, Middlesex",2015,Travel associated,25017,1 to 4,1 to 4,"MA, Middlesex County"
"MA, Suffolk",2015,Travel associated,25025,1 to 4,1 to 4,"MA, Suffolk County"
"MA, Worcester",2015,Travel associated,25027,1 to 4,1 to 4,"MA, Worcester County"
"MI, Grand Traverse",2015,Travel associated,26055,1 to 4,1 to 4,"MI, Grand Traverse County"
"MI, Ingham",2015,Travel associated,26065,1 to 4,1 to 4,"MI, Ingham County"
"MI, Macomb",2015,Travel associated,26099,1 to 4,1 to 4,"MI, Macomb County"
"MI, Muskegon",2015,Travel associated,26121,1 to 4,1 to 4,"MI, Muskegon County"
"MI, Ottawa",2015,Travel associated,26139,1 to 4,1 to 4,"MI, Ottawa County"
"MI, Washtenaw",2015,Travel associated,26161,1 to 4,1 to 4,"MI, Washtenaw County"
"MI, Wayne",2015,Travel associated,26163,1 to 4,1 to 4,"MI, Wayne County"
"MN, Anoka",2015,Travel associated,27003,1 to 4,1 to 4,"MN, Anoka County"
"MN, Carver",2015,Travel associated,27019,1 to 4,1 to 4,"MN, Carver County"
"MN, Dakota",2015,Travel associated,27037,1 to 4,1 to 4,"MN, Dakota County"
"MN, Pope",2015,Travel associated,27121,1 to 4,1 to 4,"MN, Pope County"
"MN, Ramsey",2015,Travel associated,27123,1 to 4,1 to 4,"MN, Ramsey County"
"MN, St Louis",2015,Travel associated,27137,1 to 4,1 to 4,"MN, St. Louis County"
"MN, Scott",2015,Travel associated,27139,1 to 4,1 to 4,"MN, Scott County"
"MN, Washington",2015,Travel associated,27163,1 to 4,1 to 4,"MN, Washington County"
"MS, Jackson",2015,Travel associated,28059,1 to 4,1 to 4,"MS, Jackson County"
"MS, Warren",2015,Travel associated,28149,1 to 4,1 to 4,"MS, Warren County"
"MO, Greene",2015,Travel associated,29077,1 to 4,1 to 4,"MO, Greene County"
"MO, Saline",2015,Travel associated,29195,1 to 4,1 to 4,"MO, Saline County"
"MO, St Louis City",2015,Travel associated,29510,1 to 4,1 to 4,"MO, St. Louis, City of"
"MT, Gallatin",2015,Travel associated,30031,1 to 4,1 to 4,"MT, Gallatin County"
"MT, Ravalli",2015,Travel associated,30081,1 to 4,1 to 4,"MT, Ravalli County"
"NE, Dodge",2015,Travel associated,31053,1 to 4,1 to 4,"NE, Dodge County"
"NE, Douglas",2015,Travel associated,31055,1 to 4,1 to 4,"NE, Douglas County"
"NV, Clark",2015,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NH, Sullivan",2015,Travel associated,33019,1 to 4,1 to 4,"NH, Sullivan County"
"NJ, Atlantic",2015,Travel associated,34001,1 to 4,1 to 4,"NJ, Atlantic County"
"NJ, Bergen",2015,Travel associated,34003,1 to 4,1 to 4,"NJ, Bergen County"
"NJ, Camden",2015,Travel associated,34007,1 to 4,1 to 4,"NJ, Camden County"
"NJ, Cumberland",2015,Travel associated,34011,1 to 4,1 to 4,"NJ, Cumberland County"
"NJ, Essex",2015,Travel associated,34013,1 to 4,1 to 4,"NJ, Essex County"
"NJ, Gloucester",2015,Travel associated,34015,1 to 4,1 to 4,"NJ, Gloucester County"
"NJ, Hunterdon",2015,Travel associated,34019,1 to 4,1 to 4,"NJ, Hunterdon County"
"NJ, Mercer",2015,Travel associated,34021,1 to 4,1 to 4,"NJ, Mercer County"
"NJ, Morris",2015,Travel associated,34027,1 to 4,1 to 4,"NJ, Morris County"
"NJ, Ocean",2015,Travel associated,34029,1 to 4,1 to 4,"NJ, Ocean County"
"NJ, Passaic",2015,Travel associated,34031,1 to 4,1 to 4,"NJ, Passaic County"
"NM, Bernalillo",2015,Travel associated,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NY, Albany",2015,Travel associated,36001,1 to 4,1 to 4,"NY, Albany County"
"NY, Erie",2015,Travel associated,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Monroe",2015,Travel associated,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Onondaga",2015,Travel associated,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Ontario",2015,Travel associated,36069,1 to 4,1 to 4,"NY, Ontario County"
"NY, Orange",2015,Travel associated,36071,1 to 4,1 to 4,"NY, Orange County"
"NY, Rensselaer",2015,Travel associated,36083,1 to 4,1 to 4,"NY, Rensselaer County"
"NY, Saratoga",2015,Travel associated,36091,1 to 4,1 to 4,"NY, Saratoga County"
"NC, Carteret",2015,Travel associated,37031,1 to 4,1 to 4,"NC, Carteret County"
"NC, Dare",2015,Travel associated,37055,1 to 4,1 to 4,"NC, Dare County"
"NC, Forsyth",2015,Travel associated,37067,1 to 4,1 to 4,"NC, Forsyth County"
"NC, Guilford",2015,Travel associated,37081,1 to 4,1 to 4,"NC, Guilford County"
"NC, Nash",2015,Travel associated,37127,1 to 4,1 to 4,"NC, Nash County"
"NC, Pitt",2015,Travel associated,37147,1 to 4,1 to 4,"NC, Pitt County"
"NC, Wake",2015,Travel associated,37183,1 to 4,1 to 4,"NC, Wake County"
"ND, Grand Forks",2015,Travel associated,38035,1 to 4,1 to 4,"ND, Grand Forks County"
"OH, Cuyahoga",2015,Travel associated,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Franklin",2015,Travel associated,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Greene",2015,Travel associated,39057,1 to 4,1 to 4,"OH, Greene County"
"OH, Hamilton",2015,Travel associated,39061,1 to 4,1 to 4,"OH, Hamilton County"
"OH, Knox",2015,Travel associated,39083,1 to 4,1 to 4,"OH, Knox County"
"OH, Summit",2015,Travel associated,39153,1 to 4,1 to 4,"OH, Summit County"
"OK, Oklahoma",2015,Travel associated,40109,1 to 4,1 to 4,"OK, Oklahoma County"
"OK, Washington",2015,Travel associated,40147,1 to 4,1 to 4,"OK, Washington County"
"OR, Clatsop",2015,Travel associated,41007,1 to 4,1 to 4,"OR, Clatsop County"
"OR, Hood River",2015,Travel associated,41027,1 to 4,1 to 4,"OR, Hood River County"
"OR, Jackson",2015,Travel associated,41029,1 to 4,1 to 4,"OR, Jackson County"
"OR, Marion",2015,Travel associated,41047,1 to 4,1 to 4,"OR, Marion County"
"OR, Yamhill",2015,Travel associated,41071,1 to 4,1 to 4,"OR, Yamhill County"
"PA, Allegheny",2015,Travel associated,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Berks",2015,Travel associated,42011,1 to 4,1 to 4,"PA, Berks County"
"PA, Bucks",2015,Travel associated,42017,1 to 4,1 to 4,"PA, Bucks County"
"PA, Butler",2015,Travel associated,42019,1 to 4,1 to 4,"PA, Butler County"
"PA, Centre",2015,Travel associated,42027,1 to 4,1 to 4,"PA, Centre County"
"PA, Chester",2015,Travel associated,42029,1 to 4,1 to 4,"PA, Chester County"
"PA, Columbia",2015,Travel associated,42037,1 to 4,1 to 4,"PA, Columbia County"
"PA, Cumberland",2015,Travel associated,42041,1 to 4,1 to 4,"PA, Cumberland County"
"PA, Delaware",2015,Travel associated,42045,1 to 4,1 to 4,"PA, Delaware County"
"PA, Monroe",2015,Travel associated,42089,1 to 4,1 to 4,"PA, Monroe County"
"PA, Montgomery",2015,Travel associated,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Montour",2015,Travel associated,42093,1 to 4,1 to 4,"PA, Montour County"
"RI, Newport",2015,Travel associated,44005,1 to 4,1 to 4,"RI, Newport County"
"RI, Providence",2015,Travel associated,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Anderson",2015,Travel associated,45007,1 to 4,1 to 4,"SC, Anderson County"
"SC, Greenville",2015,Travel associated,45045,1 to 4,1 to 4,"SC, Greenville County"
"SC, Richland",2015,Travel associated,45079,1 to 4,1 to 4,"SC, Richland County"
"SC, Sumter",2015,Travel associated,45085,1 to 4,1 to 4,"SC, Sumter County"
"SD, Minnehaha",2015,Travel associated,46099,1 to 4,1 to 4,"SD, Minnehaha County"
"SD, Union",2015,Travel associated,46127,1 to 4,1 to 4,"SD, Union County"
"TN, Greene",2015,Travel associated,47059,1 to 4,1 to 4,"TN, Greene County"
"TN, Hamilton",2015,Travel associated,47065,1 to 4,1 to 4,"TN, Hamilton County"
"TN, Knox",2015,Travel associated,47093,1 to 4,1 to 4,"TN, Knox County"
"TN, Montgomery",2015,Travel associated,47125,1 to 4,1 to 4,"TN, Montgomery County"
"TN, Shelby",2015,Travel associated,47157,1 to 4,1 to 4,"TN, Shelby County"
"TN, Sumner",2015,Travel associated,47165,1 to 4,1 to 4,"TN, Sumner County"
"TN, Williamson",2015,Travel associated,47187,1 to 4,1 to 4,"TN, Williamson County"
"TX, Bastrop",2015,Travel associated,48021,1 to 4,1 to 4,"TX, Bastrop County"
"TX, Collin",2015,Travel associated,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2015,Travel associated,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Denton",2015,Travel associated,48121,1 to 4,1 to 4,"TX, Denton County"
"TX, El Paso",2015,Travel associated,48141,1 to 4,1 to 4,"TX, El Paso County"
"TX, Fort Bend",2015,Travel associated,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Randall",2015,Travel associated,48381,1 to 4,1 to 4,"TX, Randall County"
"TX, Tarrant",2015,Travel associated,48439,1 to 4,1 to 4,"TX, Tarrant County"
"UT, Salt Lake",2015,Travel associated,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"VT, Chittenden",2015,Travel associated,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VT, Washington",2015,Travel associated,50023,1 to 4,1 to 4,"VT, Washington County"
"VA, Arlington",2015,Travel associated,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Augusta",2015,Travel associated,51015,1 to 4,1 to 4,"VA, Augusta County"
"VA, Prince William",2015,Travel associated,51153,1 to 4,1 to 4,"VA, Prince William County"
"VA, Spotsylvania",2015,Travel associated,51177,1 to 4,1 to 4,"VA, Spotsylvania County"
"VA, Alexandria City",2015,Travel associated,51510,1 to 4,1 to 4,"VA, Alexandria, City of"
"VA, Fredericksburg City",2015,Travel associated,51630,1 to 4,1 to 4,"VA, Fredericksburg, City of"
"VA, Richmond City",2015,Travel associated,51760,1 to 4,1 to 4,"VA, Richmond, City of"
"VA, Roanoke City",2015,Travel associated,51770,1 to 4,1 to 4,"VA, Roanoke, City of"
"VA, Virginia Beach City",2015,Travel associated,51810,1 to 4,1 to 4,"VA, Virginia Beach, City of"
"WA, Benton",2015,Travel associated,53005,1 to 4,1 to 4,"WA, Benton County"
"WA, Clallam",2015,Travel associated,53009,1 to 4,1 to 4,"WA, Clallam County"
"WA, Franklin",2015,Travel associated,53021,1 to 4,1 to 4,"WA, Franklin County"
"WA, Pierce",2015,Travel associated,53053,1 to 4,1 to 4,"WA, Pierce County"
"WA, San Juan",2015,Travel associated,53055,1 to 4,1 to 4,"WA, San Juan County"
"WA, Skagit",2015,Travel associated,53057,1 to 4,1 to 4,"WA, Skagit County"
"WA, Snohomish",2015,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Thurston",2015,Travel associated,53067,1 to 4,1 to 4,"WA, Thurston County"
"WA, Walla Walla",2015,Travel associated,53071,1 to 4,1 to 4,"WA, Walla Walla County"
"WA, Yakima",2015,Travel associated,53077,1 to 4,1 to 4,"WA, Yakima County"
"WV, Monongalia",2015,Travel associated,54061,1 to 4,1 to 4,"WV, Monongalia County"
"WI, Milwaukee",2015,Travel associated,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Outagamie",2015,Travel associated,55087,1 to 4,1 to 4,"WI, Outagamie County"
"WI, Winnebago",2015,Travel associated,55139,1 to 4,1 to 4,"WI, Winnebago County"
"AZ, Maricopa",2015,Travel associated,04013,8,5 to 49,"AZ, Maricopa County"
"CA, Alameda",2015,Travel associated,06001,14,5 to 49,"CA, Alameda County"
"CA, Contra Costa",2015,Travel associated,06013,9,5 to 49,"CA, Contra Costa County"
"CA, Los Angeles",2015,Travel associated,06037,35,5 to 49,"CA, Los Angeles County"
"CA, Orange",2015,Travel associated,06059,13,5 to 49,"CA, Orange County"
"CA, Riverside",2015,Travel associated,06065,6,5 to 49,"CA, Riverside County"
"CA, Sacramento",2015,Travel associated,06067,5,5 to 49,"CA, Sacramento County"
"CA, San Diego",2015,Travel associated,06073,11,5 to 49,"CA, San Diego County"
"CA, San Mateo",2015,Travel associated,06081,9,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2015,Travel associated,06085,10,5 to 49,"CA, Santa Clara County"
"DC, Washington",2015,Travel associated,11001,11,5 to 49,"DC, District of Columbia"
"FL, Broward",2015,Travel associated,12011,7,5 to 49,"FL, Broward County"
"FL, Hillsborough",2015,Travel associated,12057,7,5 to 49,"FL, Hillsborough County"
"FL, Miami-Dade",2015,Travel associated,12086,38,5 to 49,"FL, Miami-Dade County"
"FL, Palm Beach",2015,Travel associated,12099,6,5 to 49,"FL, Palm Beach County"
"GA, Fulton",2015,Travel associated,13121,5,5 to 49,"GA, Fulton County"
"HI, Hawaii",2015,Travel associated,15001,5,5 to 49,"HI, Hawaii County"
"HI, Honolulu",2015,Travel associated,15003,13,5 to 49,"HI, Honolulu, City and County of"
"IL, Cook",2015,Travel associated,17031,12,5 to 49,"IL, Cook County"
"IL, Will",2015,Travel associated,17197,6,5 to 49,"IL, Will County"
"MD, Prince Georges",2015,Travel associated,24033,7,5 to 49,"MD, Prince George's County"
"MI, Oakland",2015,Travel associated,26125,5,5 to 49,"MI, Oakland County"
"MN, Hennepin",2015,Travel associated,27053,7,5 to 49,"MN, Hennepin County"
"NJ, Hudson",2015,Travel associated,34017,10,5 to 49,"NJ, Hudson County"
"NJ, Middlesex",2015,Travel associated,34023,11,5 to 49,"NJ, Middlesex County"
"NJ, Monmouth",2015,Travel associated,34025,6,5 to 49,"NJ, Monmouth County"
"NJ, Somerset",2015,Travel associated,34035,5,5 to 49,"NJ, Somerset County"
"NJ, Union",2015,Travel associated,34039,7,5 to 49,"NJ, Union County"
"NY, Bronx",2015,Travel associated,36005,18,5 to 49,"NY, Bronx County"
"NY, Kings",2015,Travel associated,36047,23,5 to 49,"NY, Kings County"
"NY, Nassau",2015,Travel associated,36059,6,5 to 49,"NY, Nassau County"
"NY, New York",2015,Travel associated,36061,20,5 to 49,"NY, New York County"
"NY, Queens",2015,Travel associated,36081,16,5 to 49,"NY, Queens County"
"NY, Suffolk",2015,Travel associated,36103,10,5 to 49,"NY, Suffolk County"
"NY, Westchester",2015,Travel associated,36119,6,5 to 49,"NY, Westchester County"
"PA, Philadelphia",2015,Travel associated,42101,5,5 to 49,"PA, Philadelphia County"
"TX, Harris",2015,Travel associated,48201,9,5 to 49,"TX, Harris County"
"TX, Travis",2015,Travel associated,48453,6,5 to 49,"TX, Travis County"
"VA, Fairfax",2015,Travel associated,51059,9,5 to 49,"VA, Fairfax County"
"VA, Loudoun",2015,Travel associated,51107,5,5 to 49,"VA, Loudoun County"
"WA, King",2015,Travel associated,53033,6,5 to 49,"WA, King County"
