FullGeoName,Year,Travel status,County,Count,Legend,Notes
"NE, Douglas",2018,Travel associated,31055,1 to 4,1 to 4,"NE, Douglas County"
"NE, Platte",2018,Travel associated,31141,1 to 4,1 to 4,"NE, Platte County"
"NV, Clark",2018,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Washoe",2018,Travel associated,32031,1 to 4,1 to 4,"NV, Washoe County"
"NH, Hillsborough",2018,Travel associated,33011,1 to 4,1 to 4,"NH, Hillsborough County"
"NH, Merrimack",2018,Travel associated,33013,1 to 4,1 to 4,"NH, Merrimack County"
"NJ, Atlantic",2018,Travel associated,34001,1 to 4,1 to 4,"NJ, Atlantic County"
"NJ, Bergen",2018,Travel associated,34003,1 to 4,1 to 4,"NJ, Bergen County"
"NJ, Camden",2018,Travel associated,34007,1 to 4,1 to 4,"NJ, Camden County"
"NJ, Essex",2018,Travel associated,34013,1 to 4,1 to 4,"NJ, Essex County"
"NJ, Hudson",2018,Travel associated,34017,1 to 4,1 to 4,"NJ, Hudson County"
"NJ, Mercer",2018,Travel associated,34021,1 to 4,1 to 4,"NJ, Mercer County"
"NJ, Middlesex",2018,Travel associated,34023,1 to 4,1 to 4,"NJ, Middlesex County"
"NJ, Morris",2018,Travel associated,34027,1 to 4,1 to 4,"NJ, Morris County"
"NJ, Passaic",2018,Travel associated,34031,1 to 4,1 to 4,"NJ, Passaic County"
"NJ, Somerset",2018,Travel associated,34035,1 to 4,1 to 4,"NJ, Somerset County"
"NJ, Union",2018,Travel associated,34039,1 to 4,1 to 4,"NJ, Union County"
"NM, Bernalillo",2018,Travel associated,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NY, Bronx",2018,Travel associated,36005,1 to 4,1 to 4,"NY, Bronx County"
"NY, Kings",2018,Travel associated,36047,1 to 4,1 to 4,"NY, Kings County"
"NY, Monroe",2018,Travel associated,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Nassau",2018,Travel associated,36059,1 to 4,1 to 4,"NY, Nassau County"
"NY, Onondaga",2018,Travel associated,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Ontario",2018,Travel associated,36069,1 to 4,1 to 4,"NY, Ontario County"
"NY, Orange",2018,Travel associated,36071,1 to 4,1 to 4,"NY, Orange County"
"NY, Richmond",2018,Travel associated,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Rockland",2018,Travel associated,36087,1 to 4,1 to 4,"NY, Rockland County"
"NY, Westchester",2018,Travel associated,36119,1 to 4,1 to 4,"NY, Westchester County"
"NC, Chatham",2018,Travel associated,37037,1 to 4,1 to 4,"NC, Chatham County"
"NC, Durham",2018,Travel associated,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Forsyth",2018,Travel associated,37067,1 to 4,1 to 4,"NC, Forsyth County"
"NC, Lincoln",2018,Travel associated,37109,1 to 4,1 to 4,"NC, Lincoln County"
"NC, Mecklenburg",2018,Travel associated,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, Randolph",2018,Travel associated,37151,1 to 4,1 to 4,"NC, Randolph County"
"NC, Wake",2018,Travel associated,37183,1 to 4,1 to 4,"NC, Wake County"
"OH, Franklin",2018,Travel associated,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Richland",2018,Travel associated,39139,1 to 4,1 to 4,"OH, Richland County"
"OH, Summit",2018,Travel associated,39153,1 to 4,1 to 4,"OH, Summit County"
"OH, Trumbull",2018,Travel associated,39155,1 to 4,1 to 4,"OH, Trumbull County"
"OH, Union",2018,Travel associated,39159,1 to 4,1 to 4,"OH, Union County"
"OR, Deschutes",2018,Travel associated,41017,1 to 4,1 to 4,"OR, Deschutes County"
"OR, Jackson",2018,Travel associated,41029,1 to 4,1 to 4,"OR, Jackson County"
"OR, Marion",2018,Travel associated,41047,1 to 4,1 to 4,"OR, Marion County"
"OR, Multnomah",2018,Travel associated,41051,1 to 4,1 to 4,"OR, Multnomah County"
"OR, Polk",2018,Travel associated,41053,1 to 4,1 to 4,"OR, Polk County"
"OR, Yamhill",2018,Travel associated,41071,1 to 4,1 to 4,"OR, Yamhill County"
"PA, Allegheny",2018,Travel associated,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Beaver",2018,Travel associated,42007,1 to 4,1 to 4,"PA, Beaver County"
"PA, Clearfield",2018,Travel associated,42033,1 to 4,1 to 4,"PA, Clearfield County"
"PA, Crawford",2018,Travel associated,42039,1 to 4,1 to 4,"PA, Crawford County"
"PA, Cumberland",2018,Travel associated,42041,1 to 4,1 to 4,"PA, Cumberland County"
"PA, Lackawanna",2018,Travel associated,42069,1 to 4,1 to 4,"PA, Lackawanna County"
"PA, Lawrence",2018,Travel associated,42073,1 to 4,1 to 4,"PA, Lawrence County"
"PA, Lebanon",2018,Travel associated,42075,1 to 4,1 to 4,"PA, Lebanon County"
"PA, Lehigh",2018,Travel associated,42077,1 to 4,1 to 4,"PA, Lehigh County"
"PA, Northampton",2018,Travel associated,42095,1 to 4,1 to 4,"PA, Northampton County"
"PA, Northumberland",2018,Travel associated,42097,1 to 4,1 to 4,"PA, Northumberland County"
"PA, Philadelphia",2018,Travel associated,42101,1 to 4,1 to 4,"PA, Philadelphia County"
"PA, York",2018,Travel associated,42133,1 to 4,1 to 4,"PA, York County"
"RI, Providence",2018,Travel associated,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Beaufort",2018,Travel associated,45013,1 to 4,1 to 4,"SC, Beaufort County"
"SC, Berkeley",2018,Travel associated,45015,1 to 4,1 to 4,"SC, Berkeley County"
"SC, Greenville",2018,Travel associated,45045,1 to 4,1 to 4,"SC, Greenville County"
"SD, Brookings",2018,Travel associated,46011,1 to 4,1 to 4,"SD, Brookings County"
"TN, Davidson",2018,Travel associated,47037,1 to 4,1 to 4,"TN, Davidson County"
"TN, Hamilton",2018,Travel associated,47065,1 to 4,1 to 4,"TN, Hamilton County"
"TN, Henry",2018,Travel associated,47079,1 to 4,1 to 4,"TN, Henry County"
"TN, Knox",2018,Travel associated,47093,1 to 4,1 to 4,"TN, Knox County"
"TN, Robertson",2018,Travel associated,47147,1 to 4,1 to 4,"TN, Robertson County"
"TN, Rutherford",2018,Travel associated,47149,1 to 4,1 to 4,"TN, Rutherford County"
"TX, Bexar",2018,Travel associated,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Cameron",2018,Travel associated,48061,1 to 4,1 to 4,"TX, Cameron County"
"TX, Collin",2018,Travel associated,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2018,Travel associated,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Fort Bend",2018,Travel associated,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Maverick",2018,Travel associated,48323,1 to 4,1 to 4,"TX, Maverick County"
"TX, Travis",2018,Travel associated,48453,1 to 4,1 to 4,"TX, Travis County"
"TX, Williamson",2018,Travel associated,48491,1 to 4,1 to 4,"TX, Williamson County"
"UT, Davis",2018,Travel associated,49011,1 to 4,1 to 4,"UT, Davis County"
"UT, Salt Lake",2018,Travel associated,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"UT, Utah",2018,Travel associated,49049,1 to 4,1 to 4,"UT, Utah County"
"VT, Chittenden",2018,Travel associated,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VA, Albemarle",2018,Travel associated,51003,1 to 4,1 to 4,"VA, Albemarle County"
"VA, Arlington",2018,Travel associated,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Fairfax",2018,Travel associated,51059,1 to 4,1 to 4,"VA, Fairfax County"
"VA, Loudoun",2018,Travel associated,51107,1 to 4,1 to 4,"VA, Loudoun County"
"VA, Stafford",2018,Travel associated,51179,1 to 4,1 to 4,"VA, Stafford County"
"WA, Pierce",2018,Travel associated,53053,1 to 4,1 to 4,"WA, Pierce County"
"WA, San Juan",2018,Travel associated,53055,1 to 4,1 to 4,"WA, San Juan County"
"WA, Snohomish",2018,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Thurston",2018,Travel associated,53067,1 to 4,1 to 4,"WA, Thurston County"
"WV, Randolph",2018,Travel associated,54083,1 to 4,1 to 4,"WV, Randolph County"
"WI, Columbia",2018,Travel associated,55021,1 to 4,1 to 4,"WI, Columbia County"
"WI, Dane",2018,Travel associated,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Green",2018,Travel associated,55045,1 to 4,1 to 4,"WI, Green County"
"WI, Milwaukee",2018,Travel associated,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Monroe",2018,Travel associated,55081,1 to 4,1 to 4,"WI, Monroe County"
"WI, Sauk",2018,Travel associated,55111,1 to 4,1 to 4,"WI, Sauk County"
"GU, Guam",2018,Travel associated,66010,1 to 4,1 to 4,"GU, Guam"
"PR, Aguada",2018,Travel associated,72003,1 to 4,1 to 4,"PR, Aguada Municipality"
"AZ, Maricopa",2018,Travel associated,04013,7,5 to 49,"AZ, Maricopa County"
"CA, Alameda",2018,Travel associated,06001,7,5 to 49,"CA, Alameda County"
"CA, Contra Costa",2018,Travel associated,06013,6,5 to 49,"CA, Contra Costa County"
"CA, Los Angeles",2018,Travel associated,06037,28,5 to 49,"CA, Los Angeles County"
"CA, Orange",2018,Travel associated,06059,12,5 to 49,"CA, Orange County"
"CA, San Diego",2018,Travel associated,06073,9,5 to 49,"CA, San Diego County"
"CA, San Mateo",2018,Travel associated,06081,7,5 to 49,"CA, San Mateo County"
"CA, Santa Clara",2018,Travel associated,06085,15,5 to 49,"CA, Santa Clara County"
"FL, Broward",2018,Travel associated,12011,12,5 to 49,"FL, Broward County"
"FL, Duval",2018,Travel associated,12031,5,5 to 49,"FL, Duval County"
"FL, Hillsborough",2018,Travel associated,12057,6,5 to 49,"FL, Hillsborough County"
"FL, Miami-Dade",2018,Travel associated,12086,47,5 to 49,"FL, Miami-Dade County"
"FL, Palm Beach",2018,Travel associated,12099,5,5 to 49,"FL, Palm Beach County"
"HI, Honolulu",2018,Travel associated,15003,8,5 to 49,"HI, Honolulu, City and County of"
"IL, Cook",2018,Travel associated,17031,7,5 to 49,"IL, Cook County"
"MN, Hennepin",2018,Travel associated,27053,8,5 to 49,"MN, Hennepin County"
"NY, New York",2018,Travel associated,36061,8,5 to 49,"NY, New York County"
"NY, Queens",2018,Travel associated,36081,5,5 to 49,"NY, Queens County"
"TX, Harris",2018,Travel associated,48201,5,5 to 49,"TX, Harris County"
"WA, King",2018,Travel associated,53033,6,5 to 49,"WA, King County"
