FullGeoName,Year,Travel status,County,Count,Legend,Notes
"FL, Sarasota",2020,Travel associated,12115,1 to 4,1 to 4,"FL, Sarasota County"
"FL, Seminole",2020,Travel associated,12117,1 to 4,1 to 4,"FL, Seminole County"
"HI, Hawaii",2020,Travel associated,15001,1 to 4,1 to 4,"HI, Hawaii County"
"HI, Honolulu",2020,Travel associated,15003,1 to 4,1 to 4,"HI, Honolulu, City and County of"
"ID, Blaine",2020,Travel associated,16013,1 to 4,1 to 4,"ID, Blaine County"
"IL, Du Page",2020,Travel associated,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Kane",2020,Travel associated,17089,1 to 4,1 to 4,"IL, Kane County"
"IL, Lake",2020,Travel associated,17097,1 to 4,1 to 4,"IL, Lake County"
"IL, Will",2020,Travel associated,17197,1 to 4,1 to 4,"IL, Will County"
"IN, Allen",2020,Travel associated,18003,1 to 4,1 to 4,"IN, Allen County"
"IN, Huntington",2020,Travel associated,18069,1 to 4,1 to 4,"IN, Huntington County"
"IN, Marion",2020,Travel associated,18097,1 to 4,1 to 4,"IN, Marion County"
"IA, Des Moines",2020,Travel associated,19057,1 to 4,1 to 4,"IA, Des Moines County"
"KS, Johnson",2020,Travel associated,20091,1 to 4,1 to 4,"KS, Johnson County"
"KS, Sedgwick",2020,Travel associated,20173,1 to 4,1 to 4,"KS, Sedgwick County"
"KY, Fayette",2020,Travel associated,21067,1 to 4,1 to 4,"KY, Fayette County"
"LA, Bossier Parish",2020,Travel associated,22015,1 to 4,1 to 4,"LA, Bossier Parish"
"LA, Evangeline Parish",2020,Travel associated,22039,1 to 4,1 to 4,"LA, Evangeline Parish"
"LA, Orleans Parish",2020,Travel associated,22071,1 to 4,1 to 4,"LA, Orleans Parish"
"MD, Baltimore",2020,Travel associated,24005,1 to 4,1 to 4,"MD, Baltimore County"
"MD, Howard",2020,Travel associated,24027,1 to 4,1 to 4,"MD, Howard County"
"MD, Montgomery",2020,Travel associated,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MA, Essex",2020,Travel associated,25009,1 to 4,1 to 4,"MA, Essex County"
"MA, Norfolk",2020,Travel associated,25021,1 to 4,1 to 4,"MA, Norfolk County"
"MA, Plymouth",2020,Travel associated,25023,1 to 4,1 to 4,"MA, Plymouth County"
"MA, Suffolk",2020,Travel associated,25025,1 to 4,1 to 4,"MA, Suffolk County"
"MA, Worcester",2020,Travel associated,25027,1 to 4,1 to 4,"MA, Worcester County"
"MI, Clinton",2020,Travel associated,26037,1 to 4,1 to 4,"MI, Clinton County"
"MI, Muskegon",2020,Travel associated,26121,1 to 4,1 to 4,"MI, Muskegon County"
"MO, Johnson",2020,Travel associated,29101,1 to 4,1 to 4,"MO, Johnson County"
"MO, Newton",2020,Travel associated,29145,1 to 4,1 to 4,"MO, Newton County"
"MO, St Louis",2020,Travel associated,29189,1 to 4,1 to 4,"MO, St. Louis County"
"NE, Dodge",2020,Travel associated,31053,1 to 4,1 to 4,"NE, Dodge County"
"NE, Douglas",2020,Travel associated,31055,1 to 4,1 to 4,"NE, Douglas County"
"NE, Saline",2020,Travel associated,31151,1 to 4,1 to 4,"NE, Saline County"
"NV, Clark",2020,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Washoe",2020,Travel associated,32031,1 to 4,1 to 4,"NV, Washoe County"
"NH, Rockingham",2020,Travel associated,33015,1 to 4,1 to 4,"NH, Rockingham County"
"NJ, Hunterdon",2020,Travel associated,34019,1 to 4,1 to 4,"NJ, Hunterdon County"
"NJ, Somerset",2020,Travel associated,34035,1 to 4,1 to 4,"NJ, Somerset County"
"NM, Bernalillo",2020,Travel associated,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NY, Broome",2020,Travel associated,36007,1 to 4,1 to 4,"NY, Broome County"
"NY, Erie",2020,Travel associated,36029,1 to 4,1 to 4,"NY, Erie County"
"NY, Monroe",2020,Travel associated,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Orange",2020,Travel associated,36071,1 to 4,1 to 4,"NY, Orange County"
"NY, Queens",2020,Travel associated,36081,1 to 4,1 to 4,"NY, Queens County"
"NY, Richmond",2020,Travel associated,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Steuben",2020,Travel associated,36101,1 to 4,1 to 4,"NY, Steuben County"
"NC, Alamance",2020,Travel associated,37001,1 to 4,1 to 4,"NC, Alamance County"
"NC, Buncombe",2020,Travel associated,37021,1 to 4,1 to 4,"NC, Buncombe County"
"NC, Durham",2020,Travel associated,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Lee",2020,Travel associated,37105,1 to 4,1 to 4,"NC, Lee County"
"NC, Mecklenburg",2020,Travel associated,37119,1 to 4,1 to 4,"NC, Mecklenburg County"
"NC, Orange",2020,Travel associated,37135,1 to 4,1 to 4,"NC, Orange County"
"OH, Franklin",2020,Travel associated,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Hamilton",2020,Travel associated,39061,1 to 4,1 to 4,"OH, Hamilton County"
"OK, Garfield",2020,Travel associated,40047,1 to 4,1 to 4,"OK, Garfield County"
"OK, Lincoln",2020,Travel associated,40081,1 to 4,1 to 4,"OK, Lincoln County"
"OR, Benton",2020,Travel associated,41003,1 to 4,1 to 4,"OR, Benton County"
"OR, Marion",2020,Travel associated,41047,1 to 4,1 to 4,"OR, Marion County"
"OR, Multnomah",2020,Travel associated,41051,1 to 4,1 to 4,"OR, Multnomah County"
"OR, Union",2020,Travel associated,41061,1 to 4,1 to 4,"OR, Union County"
"OR, Wasco",2020,Travel associated,41065,1 to 4,1 to 4,"OR, Wasco County"
"PA, Allegheny",2020,Travel associated,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Blair",2020,Travel associated,42013,1 to 4,1 to 4,"PA, Blair County"
"PA, Erie",2020,Travel associated,42049,1 to 4,1 to 4,"PA, Erie County"
"PA, Philadelphia",2020,Travel associated,42101,1 to 4,1 to 4,"PA, Philadelphia County"
"RI, Providence",2020,Travel associated,44007,1 to 4,1 to 4,"RI, Providence County"
"SC, Charleston",2020,Travel associated,45019,1 to 4,1 to 4,"SC, Charleston County"
"SC, Lexington",2020,Travel associated,45063,1 to 4,1 to 4,"SC, Lexington County"
"SD, Lincoln",2020,Travel associated,46083,1 to 4,1 to 4,"SD, Lincoln County"
"SD, Sully",2020,Travel associated,46119,1 to 4,1 to 4,"SD, Sully County"
"TN, Wilson",2020,Travel associated,47189,1 to 4,1 to 4,"TN, Wilson County"
"TX, Bastrop",2020,Travel associated,48021,1 to 4,1 to 4,"TX, Bastrop County"
"TX, Bexar",2020,Travel associated,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Brazos",2020,Travel associated,48041,1 to 4,1 to 4,"TX, Brazos County"
"TX, Cameron",2020,Travel associated,48061,1 to 4,1 to 4,"TX, Cameron County"
"TX, Collin",2020,Travel associated,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2020,Travel associated,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, Ector",2020,Travel associated,48135,1 to 4,1 to 4,"TX, Ector County"
"TX, Fort Bend",2020,Travel associated,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Hays",2020,Travel associated,48209,1 to 4,1 to 4,"TX, Hays County"
"TX, Tarrant",2020,Travel associated,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Travis",2020,Travel associated,48453,1 to 4,1 to 4,"TX, Travis County"
"TX, Walker",2020,Travel associated,48471,1 to 4,1 to 4,"TX, Walker County"
"UT, Salt Lake",2020,Travel associated,49035,1 to 4,1 to 4,"UT, Salt Lake County"
"UT, Utah",2020,Travel associated,49049,1 to 4,1 to 4,"UT, Utah County"
"VA, Fairfax",2020,Travel associated,51059,1 to 4,1 to 4,"VA, Fairfax County"
"VA, Goochland",2020,Travel associated,51075,1 to 4,1 to 4,"VA, Goochland County"
"VA, Loudoun",2020,Travel associated,51107,1 to 4,1 to 4,"VA, Loudoun County"
"VA, Winchester City",2020,Travel associated,51840,1 to 4,1 to 4,"VA, Winchester, City of"
"WA, Chelan",2020,Travel associated,53007,1 to 4,1 to 4,"WA, Chelan County"
"WA, King",2020,Travel associated,53033,1 to 4,1 to 4,"WA, King County"
"WA, Snohomish",2020,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Walla Walla",2020,Travel associated,53071,1 to 4,1 to 4,"WA, Walla Walla County"
"WA, Yakima",2020,Travel associated,53077,1 to 4,1 to 4,"WA, Yakima County"
"WI, Clark",2020,Travel associated,55019,1 to 4,1 to 4,"WI, Clark County"
"WI, Dane",2020,Travel associated,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Milwaukee",2020,Travel associated,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Portage",2020,Travel associated,55097,1 to 4,1 to 4,"WI, Portage County"
"WI, Racine",2020,Travel associated,55101,1 to 4,1 to 4,"WI, Racine County"
"WI, Waukesha",2020,Travel associated,55133,1 to 4,1 to 4,"WI, Waukesha County"
"PR, San Juan",2020,Travel associated,72127,1 to 4,1 to 4,"PR, San Juan Municipality"
"PR, San Sabastian",2020,Travel associated,72131,1 to 4,1 to 4,"PR, San Sebastian Municipality"
"CA, Alameda",2020,Travel associated,06001,5,5 to 49,"CA, Alameda County"
"CA, Los Angeles",2020,Travel associated,06037,25,5 to 49,"CA, Los Angeles County"
"CA, Orange",2020,Travel associated,06059,7,5 to 49,"CA, Orange County"
"CA, Santa Clara",2020,Travel associated,06085,7,5 to 49,"CA, Santa Clara County"
"CA, Sonoma",2020,Travel associated,06097,5,5 to 49,"CA, Sonoma County"
"FL, Broward",2020,Travel associated,12011,6,5 to 49,"FL, Broward County"
"FL, Miami-Dade",2020,Travel associated,12086,20,5 to 49,"FL, Miami-Dade County"
"IL, Cook",2020,Travel associated,17031,11,5 to 49,"IL, Cook County"
"NY, Bronx",2020,Travel associated,36005,9,5 to 49,"NY, Bronx County"
"NY, Kings",2020,Travel associated,36047,5,5 to 49,"NY, Kings County"
"NY, New York",2020,Travel associated,36061,10,5 to 49,"NY, New York County"
"NY, Westchester",2020,Travel associated,36119,6,5 to 49,"NY, Westchester County"
"TX, Harris",2020,Travel associated,48201,7,5 to 49,"TX, Harris County"
"TX, Hidalgo",2020,Travel associated,48215,15,5 to 49,"TX, Hidalgo County"
"TX, Webb",2020,Travel associated,48479,10,5 to 49,"TX, Webb County"
