FullGeoName,Year,Travel status,County,Count,Legend,Notes
"FL, Martin",2011,Travel associated,12085,1 to 4,1 to 4,"FL, Martin County"
"FL, Osceola",2011,Travel associated,12097,1 to 4,1 to 4,"FL, Osceola County"
"FL, Pasco",2011,Travel associated,12101,1 to 4,1 to 4,"FL, Pasco County"
"FL, Pinellas",2011,Travel associated,12103,1 to 4,1 to 4,"FL, Pinellas County"
"FL, St Johns",2011,Travel associated,12109,1 to 4,1 to 4,"FL, St. Johns County"
"FL, St Lucie",2011,Travel associated,12111,1 to 4,1 to 4,"FL, St. Lucie County"
"FL, Washington",2011,Travel associated,12133,1 to 4,1 to 4,"FL, Washington County"
"GA, Cobb",2011,Travel associated,13067,1 to 4,1 to 4,"GA, Cobb County"
"GA, De Kalb",2011,Travel associated,13089,1 to 4,1 to 4,"GA, DeKalb County"
"GA, Fulton",2011,Travel associated,13121,1 to 4,1 to 4,"GA, Fulton County"
"GA, Gwinnett",2011,Travel associated,13135,1 to 4,1 to 4,"GA, Gwinnett County"
"HI, Hawaii",2011,Travel associated,15001,1 to 4,1 to 4,"HI, Hawaii County"
"HI, Honolulu",2011,Travel associated,15003,1 to 4,1 to 4,"HI, Honolulu, City and County of"
"HI, Kauai",2011,Travel associated,15007,1 to 4,1 to 4,"HI, Kauai County"
"HI, Maui",2011,Travel associated,15009,1 to 4,1 to 4,"HI, Maui County"
"IL, Du Page",2011,Travel associated,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Knox",2011,Travel associated,17095,1 to 4,1 to 4,"IL, Knox County"
"IL, Sangamon",2011,Travel associated,17167,1 to 4,1 to 4,"IL, Sangamon County"
"IN, Delaware",2011,Travel associated,18035,1 to 4,1 to 4,"IN, Delaware County"
"IN, Fulton",2011,Travel associated,18049,1 to 4,1 to 4,"IN, Fulton County"
"IA, Black Hawk",2011,Travel associated,19013,1 to 4,1 to 4,"IA, Black Hawk County"
"IA, Johnson",2011,Travel associated,19103,1 to 4,1 to 4,"IA, Johnson County"
"IA, Linn",2011,Travel associated,19113,1 to 4,1 to 4,"IA, Linn County"
"IA, Muscatine",2011,Travel associated,19139,1 to 4,1 to 4,"IA, Muscatine County"
"IA, Winneshiek",2011,Travel associated,19191,1 to 4,1 to 4,"IA, Winneshiek County"
"KS, Johnson",2011,Travel associated,20091,1 to 4,1 to 4,"KS, Johnson County"
"KY, Fayette",2011,Travel associated,21067,1 to 4,1 to 4,"KY, Fayette County"
"KY, Jefferson",2011,Travel associated,21111,1 to 4,1 to 4,"KY, Jefferson County"
"KY, Mccracken",2011,Travel associated,21145,1 to 4,1 to 4,"KY, McCracken County"
"KY, Powell",2011,Travel associated,21197,1 to 4,1 to 4,"KY, Powell County"
"LA, Ascension Parish",2011,Travel associated,22005,1 to 4,1 to 4,"LA, Ascension Parish"
"LA, Lincoln Parish",2011,Travel associated,22061,1 to 4,1 to 4,"LA, Lincoln Parish"
"LA, St Tammany Parish",2011,Travel associated,22103,1 to 4,1 to 4,"LA, St. Tammany Parish"
"MD, Baltimore",2011,Travel associated,24005,1 to 4,1 to 4,"MD, Baltimore County"
"MD, Harford",2011,Travel associated,24025,1 to 4,1 to 4,"MD, Harford County"
"MD, Howard",2011,Travel associated,24027,1 to 4,1 to 4,"MD, Howard County"
"MD, Montgomery",2011,Travel associated,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MD, Prince Georges",2011,Travel associated,24033,1 to 4,1 to 4,"MD, Prince George's County"
"MI, Kent",2011,Travel associated,26081,1 to 4,1 to 4,"MI, Kent County"
"MI, Livingston",2011,Travel associated,26093,1 to 4,1 to 4,"MI, Livingston County"
"MI, Washtenaw",2011,Travel associated,26161,1 to 4,1 to 4,"MI, Washtenaw County"
"MI, Wayne",2011,Travel associated,26163,1 to 4,1 to 4,"MI, Wayne County"
"MN, Dakota",2011,Travel associated,27037,1 to 4,1 to 4,"MN, Dakota County"
"MN, Hennepin",2011,Travel associated,27053,1 to 4,1 to 4,"MN, Hennepin County"
"MN, Olmsted",2011,Travel associated,27109,1 to 4,1 to 4,"MN, Olmsted County"
"MN, Sherburne",2011,Travel associated,27141,1 to 4,1 to 4,"MN, Sherburne County"
"NV, Clark",2011,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NM, Bernalillo",2011,Travel associated,35001,1 to 4,1 to 4,"NM, Bernalillo County"
"NM, Santa Fe",2011,Travel associated,35049,1 to 4,1 to 4,"NM, Santa Fe County"
"NY, Bronx",2011,Travel associated,36005,1 to 4,1 to 4,"NY, Bronx County"
"NY, Nassau",2011,Travel associated,36059,1 to 4,1 to 4,"NY, Nassau County"
"NY, Onondaga",2011,Travel associated,36067,1 to 4,1 to 4,"NY, Onondaga County"
"NY, Richmond",2011,Travel associated,36085,1 to 4,1 to 4,"NY, Richmond County"
"NY, Suffolk",2011,Travel associated,36103,1 to 4,1 to 4,"NY, Suffolk County"
"NY, Westchester",2011,Travel associated,36119,1 to 4,1 to 4,"NY, Westchester County"
"NC, Buncombe",2011,Travel associated,37021,1 to 4,1 to 4,"NC, Buncombe County"
"NC, Orange",2011,Travel associated,37135,1 to 4,1 to 4,"NC, Orange County"
"NC, Wake",2011,Travel associated,37183,1 to 4,1 to 4,"NC, Wake County"
"ND, Stark",2011,Travel associated,38089,1 to 4,1 to 4,"ND, Stark County"
"OH, Clermont",2011,Travel associated,39025,1 to 4,1 to 4,"OH, Clermont County"
"OH, Stark",2011,Travel associated,39151,1 to 4,1 to 4,"OH, Stark County"
"PA, Delaware",2011,Travel associated,42045,1 to 4,1 to 4,"PA, Delaware County"
"PA, Lackawanna",2011,Travel associated,42069,1 to 4,1 to 4,"PA, Lackawanna County"
"PA, Lancaster",2011,Travel associated,42071,1 to 4,1 to 4,"PA, Lancaster County"
"PA, Lehigh",2011,Travel associated,42077,1 to 4,1 to 4,"PA, Lehigh County"
"PA, Luzerne",2011,Travel associated,42079,1 to 4,1 to 4,"PA, Luzerne County"
"PA, Montgomery",2011,Travel associated,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Philadelphia",2011,Travel associated,42101,1 to 4,1 to 4,"PA, Philadelphia County"
"PA, York",2011,Travel associated,42133,1 to 4,1 to 4,"PA, York County"
"SC, Richland",2011,Travel associated,45079,1 to 4,1 to 4,"SC, Richland County"
"TN, Henderson",2011,Travel associated,47077,1 to 4,1 to 4,"TN, Henderson County"
"TN, Scott",2011,Travel associated,47151,1 to 4,1 to 4,"TN, Scott County"
"TN, Washington",2011,Travel associated,47179,1 to 4,1 to 4,"TN, Washington County"
"TX, Bexar",2011,Travel associated,48029,1 to 4,1 to 4,"TX, Bexar County"
"TX, Fort Bend",2011,Travel associated,48157,1 to 4,1 to 4,"TX, Fort Bend County"
"TX, Tarrant",2011,Travel associated,48439,1 to 4,1 to 4,"TX, Tarrant County"
"TX, Travis",2011,Travel associated,48453,1 to 4,1 to 4,"TX, Travis County"
"UT, Weber",2011,Travel associated,49057,1 to 4,1 to 4,"UT, Weber County"
"VT, Chittenden",2011,Travel associated,50007,1 to 4,1 to 4,"VT, Chittenden County"
"VT, Windham",2011,Travel associated,50025,1 to 4,1 to 4,"VT, Windham County"
"VA, Arlington",2011,Travel associated,51013,1 to 4,1 to 4,"VA, Arlington County"
"VA, Alexandria City",2011,Travel associated,51510,1 to 4,1 to 4,"VA, Alexandria, City of"
"WA, Snohomish",2011,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Thurston",2011,Travel associated,53067,1 to 4,1 to 4,"WA, Thurston County"
"WI, Dane",2011,Travel associated,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Outagamie",2011,Travel associated,55087,1 to 4,1 to 4,"WI, Outagamie County"
"WI, Racine",2011,Travel associated,55101,1 to 4,1 to 4,"WI, Racine County"
"FL, Miami-Dade",2011,Travel associated,12086,20,5 to 49,"FL, Miami-Dade County"
"FL, Orange",2011,Travel associated,12095,5,5 to 49,"FL, Orange County"
"FL, Palm Beach",2011,Travel associated,12099,8,5 to 49,"FL, Palm Beach County"
"IL, Cook",2011,Travel associated,17031,5,5 to 49,"IL, Cook County"
"NY, Kings",2011,Travel associated,36047,8,5 to 49,"NY, Kings County"
"NY, New York",2011,Travel associated,36061,14,5 to 49,"NY, New York County"
"NY, Queens",2011,Travel associated,36081,19,5 to 49,"NY, Queens County"
"VA, Fairfax",2011,Travel associated,51059,6,5 to 49,"VA, Fairfax County"
"WA, King",2011,Travel associated,53033,6,5 to 49,"WA, King County"
