FullGeoName,Year,Travel status,County,Count,Legend,Notes
"FL, Flagler",2012,Travel associated,12035,1 to 4,1 to 4,"FL, Flagler County"
"FL, Lake",2012,Travel associated,12069,1 to 4,1 to 4,"FL, Lake County"
"FL, Lee",2012,Travel associated,12071,1 to 4,1 to 4,"FL, Lee County"
"FL, Marion",2012,Travel associated,12083,1 to 4,1 to 4,"FL, Marion County"
"FL, Okaloosa",2012,Travel associated,12091,1 to 4,1 to 4,"FL, Okaloosa County"
"FL, Pasco",2012,Travel associated,12101,1 to 4,1 to 4,"FL, Pasco County"
"FL, Pinellas",2012,Travel associated,12103,1 to 4,1 to 4,"FL, Pinellas County"
"FL, Polk",2012,Travel associated,12105,1 to 4,1 to 4,"FL, Polk County"
"FL, St Johns",2012,Travel associated,12109,1 to 4,1 to 4,"FL, St. Johns County"
"FL, St Lucie",2012,Travel associated,12111,1 to 4,1 to 4,"FL, St. Lucie County"
"FL, Sarasota",2012,Travel associated,12115,1 to 4,1 to 4,"FL, Sarasota County"
"FL, Seminole",2012,Travel associated,12117,1 to 4,1 to 4,"FL, Seminole County"
"FL, Volusia",2012,Travel associated,12127,1 to 4,1 to 4,"FL, Volusia County"
"GA, Cobb",2012,Travel associated,13067,1 to 4,1 to 4,"GA, Cobb County"
"GA, De Kalb",2012,Travel associated,13089,1 to 4,1 to 4,"GA, DeKalb County"
"GA, Forsyth",2012,Travel associated,13117,1 to 4,1 to 4,"GA, Forsyth County"
"GA, Fulton",2012,Travel associated,13121,1 to 4,1 to 4,"GA, Fulton County"
"GA, Gwinnett",2012,Travel associated,13135,1 to 4,1 to 4,"GA, Gwinnett County"
"GA, Muscogee",2012,Travel associated,13215,1 to 4,1 to 4,"GA, Muscogee County"
"GA, Paulding",2012,Travel associated,13223,1 to 4,1 to 4,"GA, Paulding County"
"HI, Hawaii",2012,Travel associated,15001,1 to 4,1 to 4,"HI, Hawaii County"
"HI, Maui",2012,Travel associated,15009,1 to 4,1 to 4,"HI, Maui County"
"ID, Bonner",2012,Travel associated,16017,1 to 4,1 to 4,"ID, Bonner County"
"IL, Carroll",2012,Travel associated,17015,1 to 4,1 to 4,"IL, Carroll County"
"IL, Du Page",2012,Travel associated,17043,1 to 4,1 to 4,"IL, DuPage County"
"IL, Kane",2012,Travel associated,17089,1 to 4,1 to 4,"IL, Kane County"
"IL, Kendall",2012,Travel associated,17093,1 to 4,1 to 4,"IL, Kendall County"
"IL, Moultrie",2012,Travel associated,17139,1 to 4,1 to 4,"IL, Moultrie County"
"IL, Will",2012,Travel associated,17197,1 to 4,1 to 4,"IL, Will County"
"IN, Boone",2012,Travel associated,18011,1 to 4,1 to 4,"IN, Boone County"
"IN, Johnson",2012,Travel associated,18081,1 to 4,1 to 4,"IN, Johnson County"
"IN, Marion",2012,Travel associated,18097,1 to 4,1 to 4,"IN, Marion County"
"IN, Morgan",2012,Travel associated,18109,1 to 4,1 to 4,"IN, Morgan County"
"IN, Pulaski",2012,Travel associated,18131,1 to 4,1 to 4,"IN, Pulaski County"
"IN, St Joseph",2012,Travel associated,18141,1 to 4,1 to 4,"IN, St. Joseph County"
"IN, Tippecanoe",2012,Travel associated,18157,1 to 4,1 to 4,"IN, Tippecanoe County"
"IA, Harrison",2012,Travel associated,19085,1 to 4,1 to 4,"IA, Harrison County"
"IA, Polk",2012,Travel associated,19153,1 to 4,1 to 4,"IA, Polk County"
"KS, Douglas",2012,Travel associated,20045,1 to 4,1 to 4,"KS, Douglas County"
"KY, Campbell",2012,Travel associated,21037,1 to 4,1 to 4,"KY, Campbell County"
"LA, East Baton Rouge Parish",2012,Travel associated,22033,1 to 4,1 to 4,"LA, East Baton Rouge Parish"
"LA, Jefferson Parish",2012,Travel associated,22051,1 to 4,1 to 4,"LA, Jefferson Parish"
"LA, Lafayette Parish",2012,Travel associated,22055,1 to 4,1 to 4,"LA, Lafayette Parish"
"LA, Orleans Parish",2012,Travel associated,22071,1 to 4,1 to 4,"LA, Orleans Parish"
"LA, Rapides Parish",2012,Travel associated,22079,1 to 4,1 to 4,"LA, Rapides Parish"
"LA, St Martin Parish",2012,Travel associated,22099,1 to 4,1 to 4,"LA, St. Martin Parish"
"MD, Anne Arundel",2012,Travel associated,24003,1 to 4,1 to 4,"MD, Anne Arundel County"
"MD, Baltimore",2012,Travel associated,24005,1 to 4,1 to 4,"MD, Baltimore County"
"MD, Montgomery",2012,Travel associated,24031,1 to 4,1 to 4,"MD, Montgomery County"
"MD, Prince Georges",2012,Travel associated,24033,1 to 4,1 to 4,"MD, Prince George's County"
"MD, Baltimore City",2012,Travel associated,24510,1 to 4,1 to 4,"MD, Baltimore City"
"MI, Eaton",2012,Travel associated,26045,1 to 4,1 to 4,"MI, Eaton County"
"MI, Ingham",2012,Travel associated,26065,1 to 4,1 to 4,"MI, Ingham County"
"MI, Livingston",2012,Travel associated,26093,1 to 4,1 to 4,"MI, Livingston County"
"MI, Macomb",2012,Travel associated,26099,1 to 4,1 to 4,"MI, Macomb County"
"MI, Oakland",2012,Travel associated,26125,1 to 4,1 to 4,"MI, Oakland County"
"MI, Washtenaw",2012,Travel associated,26161,1 to 4,1 to 4,"MI, Washtenaw County"
"MI, Wayne",2012,Travel associated,26163,1 to 4,1 to 4,"MI, Wayne County"
"MN, Dakota",2012,Travel associated,27037,1 to 4,1 to 4,"MN, Dakota County"
"MN, Hennepin",2012,Travel associated,27053,1 to 4,1 to 4,"MN, Hennepin County"
"MN, Olmsted",2012,Travel associated,27109,1 to 4,1 to 4,"MN, Olmsted County"
"MN, Ramsey",2012,Travel associated,27123,1 to 4,1 to 4,"MN, Ramsey County"
"MN, Scott",2012,Travel associated,27139,1 to 4,1 to 4,"MN, Scott County"
"MN, Washington",2012,Travel associated,27163,1 to 4,1 to 4,"MN, Washington County"
"MS, Lamar",2012,Travel associated,28073,1 to 4,1 to 4,"MS, Lamar County"
"MO, Cape Girardeau",2012,Travel associated,29031,1 to 4,1 to 4,"MO, Cape Girardeau County"
"MO, Christian",2012,Travel associated,29043,1 to 4,1 to 4,"MO, Christian County"
"MO, Clay",2012,Travel associated,29047,1 to 4,1 to 4,"MO, Clay County"
"MO, Platte",2012,Travel associated,29165,1 to 4,1 to 4,"MO, Platte County"
"MO, St Charles",2012,Travel associated,29183,1 to 4,1 to 4,"MO, St. Charles County"
"MO, St Louis City",2012,Travel associated,29510,1 to 4,1 to 4,"MO, St. Louis, City of"
"MT, Missoula",2012,Travel associated,30063,1 to 4,1 to 4,"MT, Missoula County"
"NV, Clark",2012,Travel associated,32003,1 to 4,1 to 4,"NV, Clark County"
"NV, Washoe",2012,Travel associated,32031,1 to 4,1 to 4,"NV, Washoe County"
"NY, Clinton",2012,Travel associated,36019,1 to 4,1 to 4,"NY, Clinton County"
"NY, Dutchess",2012,Travel associated,36027,1 to 4,1 to 4,"NY, Dutchess County"
"NY, Monroe",2012,Travel associated,36055,1 to 4,1 to 4,"NY, Monroe County"
"NY, Nassau",2012,Travel associated,36059,1 to 4,1 to 4,"NY, Nassau County"
"NY, Putnam",2012,Travel associated,36079,1 to 4,1 to 4,"NY, Putnam County"
"NY, Suffolk",2012,Travel associated,36103,1 to 4,1 to 4,"NY, Suffolk County"
"NC, Durham",2012,Travel associated,37063,1 to 4,1 to 4,"NC, Durham County"
"NC, Johnston",2012,Travel associated,37101,1 to 4,1 to 4,"NC, Johnston County"
"NC, Pitt",2012,Travel associated,37147,1 to 4,1 to 4,"NC, Pitt County"
"NC, Richmond",2012,Travel associated,37153,1 to 4,1 to 4,"NC, Richmond County"
"NC, Union",2012,Travel associated,37179,1 to 4,1 to 4,"NC, Union County"
"NC, Wake",2012,Travel associated,37183,1 to 4,1 to 4,"NC, Wake County"
"OH, Cuyahoga",2012,Travel associated,39035,1 to 4,1 to 4,"OH, Cuyahoga County"
"OH, Franklin",2012,Travel associated,39049,1 to 4,1 to 4,"OH, Franklin County"
"OH, Medina",2012,Travel associated,39103,1 to 4,1 to 4,"OH, Medina County"
"OH, Stark",2012,Travel associated,39151,1 to 4,1 to 4,"OH, Stark County"
"OK, Rogers",2012,Travel associated,40131,1 to 4,1 to 4,"OK, Rogers County"
"PA, Allegheny",2012,Travel associated,42003,1 to 4,1 to 4,"PA, Allegheny County"
"PA, Armstrong",2012,Travel associated,42005,1 to 4,1 to 4,"PA, Armstrong County"
"PA, Beaver",2012,Travel associated,42007,1 to 4,1 to 4,"PA, Beaver County"
"PA, Berks",2012,Travel associated,42011,1 to 4,1 to 4,"PA, Berks County"
"PA, Bucks",2012,Travel associated,42017,1 to 4,1 to 4,"PA, Bucks County"
"PA, Butler",2012,Travel associated,42019,1 to 4,1 to 4,"PA, Butler County"
"PA, Centre",2012,Travel associated,42027,1 to 4,1 to 4,"PA, Centre County"
"PA, Cumberland",2012,Travel associated,42041,1 to 4,1 to 4,"PA, Cumberland County"
"PA, Delaware",2012,Travel associated,42045,1 to 4,1 to 4,"PA, Delaware County"
"PA, Franklin",2012,Travel associated,42055,1 to 4,1 to 4,"PA, Franklin County"
"PA, Indiana",2012,Travel associated,42063,1 to 4,1 to 4,"PA, Indiana County"
"PA, Lebanon",2012,Travel associated,42075,1 to 4,1 to 4,"PA, Lebanon County"
"PA, Monroe",2012,Travel associated,42089,1 to 4,1 to 4,"PA, Monroe County"
"PA, Montgomery",2012,Travel associated,42091,1 to 4,1 to 4,"PA, Montgomery County"
"PA, Northampton",2012,Travel associated,42095,1 to 4,1 to 4,"PA, Northampton County"
"PA, York",2012,Travel associated,42133,1 to 4,1 to 4,"PA, York County"
"SC, Horry",2012,Travel associated,45051,1 to 4,1 to 4,"SC, Horry County"
"SC, Richland",2012,Travel associated,45079,1 to 4,1 to 4,"SC, Richland County"
"SD, Edmunds",2012,Travel associated,46045,1 to 4,1 to 4,"SD, Edmunds County"
"SD, Minnehaha",2012,Travel associated,46099,1 to 4,1 to 4,"SD, Minnehaha County"
"TN, Cannon",2012,Travel associated,47015,1 to 4,1 to 4,"TN, Cannon County"
"TN, Hardin",2012,Travel associated,47071,1 to 4,1 to 4,"TN, Hardin County"
"TN, Knox",2012,Travel associated,47093,1 to 4,1 to 4,"TN, Knox County"
"TN, Rutherford",2012,Travel associated,47149,1 to 4,1 to 4,"TN, Rutherford County"
"TN, Shelby",2012,Travel associated,47157,1 to 4,1 to 4,"TN, Shelby County"
"TN, Wilson",2012,Travel associated,47189,1 to 4,1 to 4,"TN, Wilson County"
"TX, Atascosa",2012,Travel associated,48013,1 to 4,1 to 4,"TX, Atascosa County"
"TX, Bell",2012,Travel associated,48027,1 to 4,1 to 4,"TX, Bell County"
"TX, Brazos",2012,Travel associated,48041,1 to 4,1 to 4,"TX, Brazos County"
"TX, Collin",2012,Travel associated,48085,1 to 4,1 to 4,"TX, Collin County"
"TX, Dallas",2012,Travel associated,48113,1 to 4,1 to 4,"TX, Dallas County"
"TX, El Paso",2012,Travel associated,48141,1 to 4,1 to 4,"TX, El Paso County"
"TX, Gillespie",2012,Travel associated,48171,1 to 4,1 to 4,"TX, Gillespie County"
"TX, Mclennan",2012,Travel associated,48309,1 to 4,1 to 4,"TX, McLennan County"
"TX, Travis",2012,Travel associated,48453,1 to 4,1 to 4,"TX, Travis County"
"VT, Rutland",2012,Travel associated,50021,1 to 4,1 to 4,"VT, Rutland County"
"VA, Albemarle",2012,Travel associated,51003,1 to 4,1 to 4,"VA, Albemarle County"
"VA, Culpeper",2012,Travel associated,51047,1 to 4,1 to 4,"VA, Culpeper County"
"VA, Madison",2012,Travel associated,51113,1 to 4,1 to 4,"VA, Madison County"
"VA, Orange",2012,Travel associated,51137,1 to 4,1 to 4,"VA, Orange County"
"VA, Rockbridge",2012,Travel associated,51163,1 to 4,1 to 4,"VA, Rockbridge County"
"VA, Rockingham",2012,Travel associated,51165,1 to 4,1 to 4,"VA, Rockingham County"
"VA, Alexandria City",2012,Travel associated,51510,1 to 4,1 to 4,"VA, Alexandria, City of"
"VA, Manassas City",2012,Travel associated,51683,1 to 4,1 to 4,"VA, Manassas, City of"
"VA, Norfolk City",2012,Travel associated,51710,1 to 4,1 to 4,"VA, Norfolk, City of"
"VA, Virginia Beach City",2012,Travel associated,51810,1 to 4,1 to 4,"VA, Virginia Beach, City of"
"WA, Kitsap",2012,Travel associated,53035,1 to 4,1 to 4,"WA, Kitsap County"
"WA, Pierce",2012,Travel associated,53053,1 to 4,1 to 4,"WA, Pierce County"
"WA, Skagit",2012,Travel associated,53057,1 to 4,1 to 4,"WA, Skagit County"
"WA, Snohomish",2012,Travel associated,53061,1 to 4,1 to 4,"WA, Snohomish County"
"WA, Spokane",2012,Travel associated,53063,1 to 4,1 to 4,"WA, Spokane County"
"WA, Thurston",2012,Travel associated,53067,1 to 4,1 to 4,"WA, Thurston County"
"WI, Dane",2012,Travel associated,55025,1 to 4,1 to 4,"WI, Dane County"
"WI, Eau Claire",2012,Travel associated,55035,1 to 4,1 to 4,"WI, Eau Claire County"
"WI, Milwaukee",2012,Travel associated,55079,1 to 4,1 to 4,"WI, Milwaukee County"
"WI, Monroe",2012,Travel associated,55081,1 to 4,1 to 4,"WI, Monroe County"
"WI, Sheboygan",2012,Travel associated,55117,1 to 4,1 to 4,"WI, Sheboygan County"
"WI, Washburn",2012,Travel associated,55129,1 to 4,1 to 4,"WI, Washburn County"
"WI, Waukesha",2012,Travel associated,55133,1 to 4,1 to 4,"WI, Waukesha County"
"WI, Winnebago",2012,Travel associated,55139,1 to 4,1 to 4,"WI, Winnebago County"
"AZ, Maricopa",2012,Travel associated,04013,5,5 to 49,"AZ, Maricopa County"
"CA, Alameda",2012,Travel associated,06001,8,5 to 49,"CA, Alameda County"
"CA, San Diego",2012,Travel associated,06073,6,5 to 49,"CA, San Diego County"
"CA, Santa Clara",2012,Travel associated,06085,12,5 to 49,"CA, Santa Clara County"
"CT, Fairfield",2012,Travel associated,09001,6,5 to 49,"CT, Fairfield County"
"FL, Broward",2012,Travel associated,12011,19,5 to 49,"FL, Broward County"
"FL, Hillsborough",2012,Travel associated,12057,7,5 to 49,"FL, Hillsborough County"
"FL, Orange",2012,Travel associated,12095,14,5 to 49,"FL, Orange County"
"FL, Osceola",2012,Travel associated,12097,5,5 to 49,"FL, Osceola County"
"FL, Palm Beach",2012,Travel associated,12099,7,5 to 49,"FL, Palm Beach County"
"HI, Honolulu",2012,Travel associated,15003,5,5 to 49,"HI, Honolulu, City and County of"
"IL, Cook",2012,Travel associated,17031,15,5 to 49,"IL, Cook County"
"NY, Bronx",2012,Travel associated,36005,22,5 to 49,"NY, Bronx County"
"NY, Kings",2012,Travel associated,36047,22,5 to 49,"NY, Kings County"
"NY, New York",2012,Travel associated,36061,23,5 to 49,"NY, New York County"
"NY, Queens",2012,Travel associated,36081,22,5 to 49,"NY, Queens County"
"NY, Richmond",2012,Travel associated,36085,6,5 to 49,"NY, Richmond County"
"NY, Westchester",2012,Travel associated,36119,7,5 to 49,"NY, Westchester County"
"TX, Harris",2012,Travel associated,48201,5,5 to 49,"TX, Harris County"
"VA, Fairfax",2012,Travel associated,51059,6,5 to 49,"VA, Fairfax County"
"WA, King",2012,Travel associated,53033,7,5 to 49,"WA, King County"
"FL, Miami-Dade",2012,Travel associated,12086,55,50 to 249,"FL, Miami-Dade County"
