FullGeoName,Year,Travel status,County,Count,Legend,Notes
"PR, Dorado",2022,Locally acquired,72051,8,5 to 49,"PR, Dorado Municipality"
"PR, Guaynabo",2022,Locally acquired,72061,32,5 to 49,"PR, Guaynabo Municipality"
"PR, Gurabo",2022,Locally acquired,72063,5,5 to 49,"PR, Gurabo Municipality"
"PR, Hatillo",2022,Locally acquired,72065,27,5 to 49,"PR, Hatillo Municipality"
"PR, Hormigueros",2022,Locally acquired,72067,7,5 to 49,"PR, Hormigueros Municipality"
"PR, Humacao Municipality",2022,Locally acquired,72069,14,5 to 49,"PR, Humacao Municipality"
"PR, Juncos",2022,Locally acquired,72077,10,5 to 49,"PR, Juncos Municipality"
"PR, Lajas",2022,Locally acquired,72079,16,5 to 49,"PR, Lajas Municipality"
"PR, Morovis",2022,Locally acquired,72101,7,5 to 49,"PR, Morovis Municipality"
"PR, Naranjito",2022,Locally acquired,72105,15,5 to 49,"PR, Naranjito Municipality"
"PR, Orocovis",2022,Locally acquired,72107,13,5 to 49,"PR, Orocovis Municipality"
"PR, Ponce",2022,Locally acquired,72113,10,5 to 49,"PR, Ponce Municipality"
"PR, Rio Grande",2022,Locally acquired,72119,9,5 to 49,"PR, Rio Grande Municipality"
"PR, San German",2022,Locally acquired,72125,9,5 to 49,"PR, San German Municipality"
"PR, San Sabastian",2022,Locally acquired,72131,8,5 to 49,"PR, San Sebastian Municipality"
"PR, Toa Alta",2022,Locally acquired,72135,34,5 to 49,"PR, Toa Alta Municipality"
"PR, Toa Baja",2022,Locally acquired,72137,22,5 to 49,"PR, Toa Baja Municipality"
"PR, Trujillo Alto",2022,Locally acquired,72139,8,5 to 49,"PR, Trujillo Alto Municipality"
"PR, Utuado",2022,Locally acquired,72141,8,5 to 49,"PR, Utuado Municipality"
"PR, Yauco",2022,Locally acquired,72153,8,5 to 49,"PR, Yauco Municipality"
"FL, Miami-Dade",2022,Locally acquired,12086,63,50 to 249,"FL, Miami-Dade County"
"PR, Bayamon",2022,Locally acquired,72021,190,50 to 249,"PR, Bayamon Municipality"
"PR, Mayaguez",2022,Locally acquired,72097,110,50 to 249,"PR, Mayaguez Municipality"
"PR, San Juan",2022,Locally acquired,72127,82,50 to 249,"PR, San Juan Municipality"
