FullGeoName,Year,Travel status,County,Count,Legend,Notes
"PR, Loiza",2012,Locally acquired,72087,11,5 to 49,"PR, Loiza Municipality"
"PR, Luquillo",2012,Locally acquired,72089,16,5 to 49,"PR, Luquillo Municipality"
"PR, Manati",2012,Locally acquired,72091,43,5 to 49,"PR, Manati Municipality"
"PR, Maricao",2012,Locally acquired,72093,6,5 to 49,"PR, Maricao Municipality"
"PR, Moca",2012,Locally acquired,72099,24,5 to 49,"PR, Moca Municipality"
"PR, Morovis",2012,Locally acquired,72101,12,5 to 49,"PR, Morovis Municipality"
"PR, Nabuabo",2012,Locally acquired,72103,7,5 to 49,"PR, Naguabo Municipality"
"PR, Naranjito",2012,Locally acquired,72105,37,5 to 49,"PR, Naranjito Municipality"
"PR, Orocovis",2012,Locally acquired,72107,5,5 to 49,"PR, Orocovis Municipality"
"PR, Penuelas",2012,Locally acquired,72111,21,5 to 49,"PR, Penuelas Municipality"
"PR, Quebradillas",2012,Locally acquired,72115,24,5 to 49,"PR, Quebradillas Municipality"
"PR, Rincon",2012,Locally acquired,72117,11,5 to 49,"PR, Rincon Municipality"
"PR, Rio Grande",2012,Locally acquired,72119,40,5 to 49,"PR, Rio Grande Municipality"
"PR, Salinas",2012,Locally acquired,72123,21,5 to 49,"PR, Salinas Municipality"
"PR, San Lorenzo",2012,Locally acquired,72129,15,5 to 49,"PR, San Lorenzo Municipality"
"PR, San Sabastian",2012,Locally acquired,72131,40,5 to 49,"PR, San Sebastian Municipality"
"PR, Santa Isabel",2012,Locally acquired,72133,26,5 to 49,"PR, Santa Isabel Municipality"
"PR, Utuado",2012,Locally acquired,72141,34,5 to 49,"PR, Utuado Municipality"
"PR, Vega Alta",2012,Locally acquired,72143,25,5 to 49,"PR, Vega Alta Municipality"
"PR, Yabucoa",2012,Locally acquired,72151,15,5 to 49,"PR, Yabucoa Municipality"
"PR, Yauco",2012,Locally acquired,72153,40,5 to 49,"PR, Yauco Municipality"
"VI, St. John",2012,Locally acquired,78020,28,5 to 49,"VI, Saint John Island"
"VI, St. Thomas",2012,Locally acquired,78030,46,5 to 49,"VI, Saint Thomas Island"
"PR, Adjuntas",2012,Locally acquired,72001,52,50 to 249,"PR, Adjuntas Municipality"
"PR, Aguada",2012,Locally acquired,72003,60,50 to 249,"PR, Aguada Municipality"
"PR, Arecibo",2012,Locally acquired,72013,153,50 to 249,"PR, Arecibo Municipality"
"PR, Cabo Rojo",2012,Locally acquired,72023,81,50 to 249,"PR, Cabo Rojo Municipality"
"PR, Caguas",2012,Locally acquired,72025,141,50 to 249,"PR, Caguas Municipality"
"PR, Canovanas",2012,Locally acquired,72029,67,50 to 249,"PR, Canovanas Municipality"
"PR, Catano",2012,Locally acquired,72033,103,50 to 249,"PR, Catano Municipality"
"PR, Coamo",2012,Locally acquired,72043,54,50 to 249,"PR, Coamo Municipality"
"PR, Corozal",2012,Locally acquired,72047,92,50 to 249,"PR, Corozal Municipality"
"PR, Guanica",2012,Locally acquired,72055,53,50 to 249,"PR, Guanica Municipality"
"PR, Guaynabo",2012,Locally acquired,72061,136,50 to 249,"PR, Guaynabo Municipality"
"PR, Juana Diaz",2012,Locally acquired,72075,109,50 to 249,"PR, Juana Diaz Municipality"
"PR, Lares",2012,Locally acquired,72081,84,50 to 249,"PR, Lares Municipality"
"PR, Mayaguez",2012,Locally acquired,72097,182,50 to 249,"PR, Mayaguez Municipality"
"PR, Patillas",2012,Locally acquired,72109,67,50 to 249,"PR, Patillas Municipality"
"PR, Sabana Grande",2012,Locally acquired,72121,56,50 to 249,"PR, Sabana Grande Municipality"
"PR, San German",2012,Locally acquired,72125,61,50 to 249,"PR, San German Municipality"
"PR, Toa Alta",2012,Locally acquired,72135,129,50 to 249,"PR, Toa Alta Municipality"
"PR, Trujillo Alto",2012,Locally acquired,72139,247,50 to 249,"PR, Trujillo Alto Municipality"
"PR, Vega Baja",2012,Locally acquired,72145,79,50 to 249,"PR, Vega Baja Municipality"
"PR, Villalba",2012,Locally acquired,72149,51,50 to 249,"PR, Villalba Municipality"
"VI, St. Croix",2012,Locally acquired,78010,68,50 to 249,"VI, Saint Croix Island"
"PR, Bayamon",2012,Locally acquired,72021,391,250+,"PR, Bayamon Municipality"
"PR, Carolina",2012,Locally acquired,72031,627,250+,"PR, Carolina Municipality"
"PR, Ponce",2012,Locally acquired,72113,691,250+,"PR, Ponce Municipality"
"PR, San Juan",2012,Locally acquired,72127,919,250+,"PR, San Juan Municipality"
"PR, Toa Baja",2012,Locally acquired,72137,264,250+,"PR, Toa Baja Municipality"
